"Time,""Frame Number"",""Frame_length"",""Source_ip"",""Destination_IP"",""Source_Port"",""Destination_Port"",""SYN"",""ACK"",""RST"",""TTL"",""TCP_Protocol"""
"0.002359,""196"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002371,""197"",""70"",""198.23.65.244"",""10.50.198.116"",""48400"",""22"",""Not set"",""Set"",""Not set"",""49"",""TCP"""
"0.002372,""198"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002382,""199"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002383,""200"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002408,""201"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002409,""202"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002434,""203"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002435,""204"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002459,""205"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002460,""206"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002484,""207"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002485,""208"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002511,""209"",""90"",""198.23.65.244"",""10.50.198.116"",""48400"",""22"",""Not set"",""Set"",""Not set"",""49"",""TCP"""
"0.002512,""210"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002513,""211"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002524,""212"",""96"",""10.50.211.115"",""10.50.211.255"","""","""","""","""","""",""128"",""UDP"""
"0.002524,""213"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002536,""214"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002537,""215"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002563,""216"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002564,""217"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002601,""218"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53478"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.002602,""219"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002602,""220"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002625,""221"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002626,""222"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002651,""223"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002652,""224"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002676,""225"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002677,""226"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002702,""227"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002702,""228"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002727,""229"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002728,""230"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002753,""231"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002754,""232"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002779,""233"",""70"",""10.50.198.116"",""198.23.65.244"",""22"",""48400"",""Not set"",""Set"",""Not set"",""63"",""TCP"""
"0.002780,""234"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002780,""235"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002803,""236"",""2850"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002804,""237"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002805,""238"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002806,""239"",""138"",""192.168.71.51"",""194.132.168.146"",""36152"",""4070"",""Not set"",""Set"",""Not set"",""63,64"",""TCP"""
"0.002807,""240"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002808,""241"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002809,""242"",""145"",""10.50.195.110"",""10.50.255.28"",""48602"",""443"",""Not set"",""Set"",""Not set"",""62"",""TCP"""
"0.002810,""243"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002811,""244"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002812,""245"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.002820,""246"",""731"",""10.50.195.110"",""10.50.255.28"",""48865"",""443"",""Not set"",""Set"",""Not set"",""62"",""TCP"""
"0.002821,""247"",""64"",""64.235.151.57"",""10.50.211.244"",""443"",""58960"",""Not set"",""Set"",""Not set"",""42"",""TCP"""
"0.002935,""248"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53478"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.002939,""249"",""68"",""92.45.54.178"",""10.50.209.134"","""","""","""","""","""",""116"",""UDP"""
"0.002940,""250"",""4348"",""216.58.211.33"",""10.50.197.71"",""443"",""49576"",""Not set"",""Set"",""Not set"",""53"",""TCP"""
"0.002981,""251"",""64"",""10.50.197.71"",""216.58.211.33"",""49576"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.003013,""252"",""64"",""10.50.197.71"",""216.58.211.33"",""49576"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.003172,""253"",""731"",""10.50.195.110"",""10.50.255.28"",""48602"",""443"",""Not set"",""Set"",""Not set"",""62"",""TCP"""
"0.003174,""254"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.003437,""255"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.003439,""256"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.003442,""257"",""1718"",""10.50.198.116"",""198.23.65.244"",""22"",""48400"",""Not set"",""Set"",""Not set"",""63"",""TCP"""
"0.003580,""258"",""390"",""192.168.73.44"",""192.168.79.255"","""","""","""","""","""",""63,64"",""UDP"""
"0.003584,""259"",""64"",""192.168.104.66"",""64.15.113.178"",""49383"",""443"",""Not set"",""Set"",""Not set"",""128"",""TCP"""
"0.003857,""260"",""418"",""192.168.64.1"",""192.168.73.44"","""","""","""","""","""",""252,64,64"",""ICMP,UDP"""
"0.003863,""261"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53478"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.003864,""262"",""2978"",""10.50.211.244"",""64.235.151.57"",""58960"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.003940,""263"",""114"",""192.168.72.4"",""31.216.145.67"",""53478"",""80"",""Not set"",""Set"",""Not set"",""63,128"",""TCP"""
"0.003945,""264"",""68"",""92.45.54.178"",""10.50.209.134"","""","""","""","""","""",""116"",""UDP"""
"0.003947,""265"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.003948,""266"",""1488"",""216.58.211.33"",""10.50.197.71"",""443"",""49576"",""Not set"",""Set"",""Not set"",""53"",""TCP"""
"0.003949,""267"",""1518"",""10.50.211.244"",""64.235.151.57"",""58960"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.004117,""268"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.004228,""269"",""93"",""77.92.104.18"",""192.168.104.51"","""","""","""","""","""",""47"",""UDP"""
"0.004313,""270"",""1500"",""64.15.113.143"",""192.168.76.148"",""443"",""32829"",""Not set"",""Set"",""Not set"",""252,57"",""TCP"""
"0.004318,""271"",""1500"",""64.15.113.143"",""192.168.76.148"",""443"",""32829"",""Not set"",""Set"",""Not set"",""252,57"",""TCP"""
"0.004319,""272"",""70"",""216.58.211.46"",""10.50.214.223"",""80"",""54511"",""Not set"",""Set"",""Not set"",""53"",""TCP"""
"0.004320,""273"",""114"",""192.168.72.4"",""31.216.145.67"",""53478"",""80"",""Not set"",""Set"",""Not set"",""63,128"",""TCP"""
"0.004353,""274"",""99"",""77.92.104.18"",""192.168.104.51"","""","""","""","""","""",""47"",""UDP"""
"0.004591,""275"",""106"",""10.101.31.19"",""192.168.204.16"","""","""","""","""","""",""63"",""Generic Routing Encapsulation"""
"0.004658,""276"",""106"",""192.168.204.16"",""10.101.31.19"","""","""","""","""","""",""58"",""Generic Routing Encapsulation"""
"0.004662,""277"",""114"",""192.168.72.4"",""31.216.145.67"",""53478"",""80"",""Not set"",""Set"",""Not set"",""63,128"",""TCP"""
"0.004744,""278"",""64"",""64.235.151.57"",""10.50.211.244"",""443"",""58960"",""Not set"",""Set"",""Not set"",""42"",""TCP"""
"0.004928,""279"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.004933,""280"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.004934,""281"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.004936,""282"",""78"",""192.168.193.40"",""192.168.193.13"","""","""","""","""","""",""60"",""UDP"""
"0.004937,""283"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.004939,""284"",""1488"",""216.58.211.33"",""10.50.197.71"",""443"",""49576"",""Not set"",""Set"",""Not set"",""53"",""TCP"""
"0.005060,""285"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005063,""286"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005066,""287"",""154"",""192.168.76.148"",""64.15.113.143"",""32836"",""443"",""Not set"",""Set"",""Not set"",""63,64"",""TCP"""
"0.005068,""288"",""64"",""10.50.197.71"",""216.58.211.33"",""49576"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005071,""289"",""7358"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005125,""290"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005128,""291"",""114"",""192.168.72.4"",""31.216.145.67"",""53478"",""80"",""Not set"",""Set"",""Not set"",""63,128"",""TCP"""
"0.005130,""292"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005131,""293"",""7358"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005143,""294"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005159,""295"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005160,""296"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005185,""297"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005186,""298"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005211,""299"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005212,""300"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005236,""301"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005237,""302"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005261,""303"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005262,""304"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005287,""305"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005288,""306"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005312,""307"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005313,""308"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005340,""309"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005341,""310"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005363,""311"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005364,""312"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005399,""313"",""1500"",""193.255.135.169"",""192.168.71.121"",""22"",""53000"",""Not set"",""Set"",""Not set"",""252,47"",""TCP"""
"0.005403,""314"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005403,""315"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005439,""316"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005441,""317"",""68"",""92.45.54.178"",""10.50.209.134"","""","""","""","""","""",""116"",""UDP"""
"0.005442,""318"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005442,""319"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005477,""320"",""1500"",""193.255.135.169"",""192.168.71.121"",""22"",""53000"",""Not set"",""Set"",""Not set"",""252,47"",""TCP"""
"0.005478,""321"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005479,""322"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005536,""323"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005541,""324"",""1440"",""64.15.113.178"",""192.168.4.171"",""80"",""47392"",""Not set"",""Set"",""Not set"",""56"",""TCP"""
"0.005543,""325"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005543,""326"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005544,""327"",""1440"",""64.15.113.178"",""192.168.4.171"",""80"",""47392"",""Not set"",""Set"",""Not set"",""56"",""TCP"""
"0.005575,""328"",""1500"",""193.255.135.169"",""192.168.71.121"",""22"",""53000"",""Not set"",""Set"",""Not set"",""252,47"",""TCP"""
"0.005577,""329"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005578,""330"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005612,""331"",""1500"",""193.255.135.169"",""192.168.71.121"",""22"",""53000"",""Not set"",""Set"",""Not set"",""252,47"",""TCP"""
"0.005614,""332"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005615,""333"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005663,""334"",""1500"",""193.255.135.169"",""192.168.71.121"",""22"",""53000"",""Not set"",""Set"",""Not set"",""252,47"",""TCP"""
"0.005666,""335"",""114"",""192.168.72.4"",""31.216.145.67"",""53478"",""80"",""Not set"",""Set"",""Not set"",""63,128"",""TCP"""
"0.005667,""336"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005725,""337"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005727,""338"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005729,""339"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005730,""340"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005764,""341"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005766,""342"",""324"",""85.232.230.228"",""10.50.211.207"",""443"",""2215"",""Not set"",""Set"",""Not set"",""51"",""TCP"""
"0.005768,""343"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005769,""344"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005816,""345"",""1500"",""31.216.145.67"",""192.168.72.4"",""80"",""53479"",""Not set"",""Set"",""Not set"",""252,45"",""TCP"""
"0.005818,""346"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005819,""347"",""78"",""192.168.193.13"",""192.168.193.40"","""","""","""","""","""",""128"",""UDP"""
"0.005820,""348"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005855,""349"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005856,""350"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.005879,""351"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
